Q_ID,CL_ID,CL_GENDER,CL_CHILDREN,CL_M_INCOME,DES_CRED_VAL,CL_EDU,CL_HOUSE_SIT,CL_OCCUPATION,Q_DATE,CR_RET_DATE,E_ASSIST,RISK_CALC,CR_DECISION
1089,98060195118,M,1,6983.61,20917.64,Incomplete higher education,Rented apartment,Laborer,2023-06-21,2024-08-14,0,5.76,Accepted
1090,49082653304,F,0,2137.8,17147.1,Secondary,Owned house,Self-employed,2023-06-21,2024-07-15,10,4.96,Accepted
1091,55021571643,M,2,13755.5,5548.67,Incomplete higher education,Living with parents,Laborer,2023-06-21,2025-02-10,7,4.59,Accepted
1092,55010218323,F,2,2804.53,4635.79,Incomplete higher education,Rented apartment,Self-employed,2023-06-21,2025-05-11,12,6.54,Rejected
1093,03231529813,M,2,5263.27,27307.76,Incomplete higher education,Living with parents,Manager,2023-06-28,2024-06-22,0,5.49,Accepted
1094,65032060200,M,4,11575.44,19348.84,Secondary,Owned house,Manager,2023-06-28,2025-06-17,10,3.34,Accepted
1095,77010702059,F,3,7887.16,22199.55,Secondary,Rented apartment,Manager,2023-06-28,2025-03-19,14,6.01,Rejected
1096,03221732711,M,0,14572.85,23311.59,Higher education,Living with parents,Manager,2023-06-28,2023-12-25,9,4.07,Accepted
1097,03241917061,F,2,13778.93,7291.62,Secondary,Living with parents,Self-employed,2023-06-28,2024-05-23,0,5.62,Accepted
1098,56101750002,M,0,9057.28,16952.72,Incomplete higher education,Rented apartment,Self-employed,2023-06-28,2024-07-22,6,4.19,Accepted
1099,49102430372,F,0,7760.09,21501.77,Incomplete higher education,Owned house,Self-employed,2023-06-28,2025-03-19,12,5.28,Accepted
1100,71111368206,M,3,5013.09,17798.28,Incomplete higher education,Owned house,Manager,2023-06-28,2025-01-18,4,5.11,Accepted
1101,73121557098,M,3,10912.19,12273.26,Higher education,Owned house,Self-employed,2023-06-28,2025-02-17,6,2.4,Accepted
1102,57041540549,F,2,7219.56,13798.32,Higher education,Owned house,Laborer,2023-06-28,2025-04-18,4,4.01,Accepted
1103,69110966434,M,3,5334.06,22365.63,Higher education,Living with parents,Laborer,2023-07-05,2025-01-25,9,2.41,Accepted
1104,70060358225,F,4,4541.41,18786.83,Incomplete higher education,Living with parents,Laborer,2023-07-05,2024-05-30,11,6.29,Rejected
1105,78072047216,M,3,12411.55,6481.79,Higher education,Living with parents,Manager,2023-07-05,2024-08-28,0,3.26,Accepted
1106,03241917061,F,3,9610.04,18513.58,Higher education,Living with parents,Manager,2023-07-05,2025-06-24,0,5.16,Accepted
1107,93042658998,M,2,7547.01,16844.01,Higher education,Living with parents,Self-employed,2023-07-05,2024-01-01,13,3.12,Accepted
1108,54082230607,F,2,9423.35,19796.69,Secondary,Rented apartment,Manager,2023-07-05,2025-05-25,9,4.86,Accepted
1109,79121526080,M,3,14103.02,25991.74,Higher education,Owned house,Laborer,2023-07-05,2025-02-24,12,2.83,Accepted
1110,55010218323,F,0,8739.62,13839.9,Incomplete higher education,Rented apartment,Laborer,2023-07-05,2025-05-25,2,5.4,Accepted
1111,54052861607,F,2,13455.71,12854.03,Higher education,Living with parents,Self-employed,2023-07-05,2025-05-25,14,5.09,Accepted
1112,57071759664,F,1,12218.31,17788.94,Incomplete higher education,Living with parents,Laborer,2023-07-05,2024-03-01,9,5.89,Accepted
1113,65081376645,M,3,13620.56,26425.79,Incomplete higher education,Owned house,Manager,2023-07-12,2025-01-02,10,4.66,Accepted
1114,81100645552,M,0,11360.24,4348.16,Incomplete higher education,Rented apartment,Laborer,2023-07-12,2024-01-08,1,2.62,Accepted
1115,91072147403,M,0,11760.42,10337.31,Incomplete higher education,Owned house,Manager,2023-07-12,2025-05-02,7,4.36,Accepted
1116,98080128551,F,0,7144.71,20685.53,Higher education,Owned house,Manager,2023-07-12,2025-02-01,0,5.34,Accepted
1117,04242129806,F,2,13209.91,23726.29,Secondary,Rented apartment,Self-employed,2023-07-12,2024-10-04,0,6.29,Rejected
1118,62050795086,F,3,13245.3,27967.74,Incomplete higher education,Living with parents,Laborer,2023-07-12,2024-05-07,12,5.25,Accepted
1119,96061401697,M,3,10241.25,28357.04,Higher education,Living with parents,Manager,2023-07-12,2025-04-02,0,2.94,Accepted
1120,93042658998,F,4,14184.14,22138.73,Incomplete higher education,Owned house,Laborer,2023-07-12,2024-03-08,0,6.5,Rejected
1121,06310604407,M,0,3287.19,13009.61,Secondary,Living with parents,Laborer,2023-07-12,2024-07-06,0,5.36,Accepted
1122,06282377930,M,2,13487.81,4361.87,Secondary,Owned house,Laborer,2023-07-12,2024-08-05,0,5.0,Accepted
1123,84060591192,M,3,3214.64,10641.56,Incomplete higher education,Owned house,Self-employed,2023-07-12,2024-05-07,2,4.65,Accepted
1124,98060195118,M,3,2389.85,21985.55,Incomplete higher education,Living with parents,Self-employed,2023-07-12,2025-02-01,14,5.34,Accepted
1125,88122040605,M,1,9787.52,24679.04,Higher education,Owned house,Manager,2023-07-12,2024-04-07,3,2.11,Accepted
1126,73121557098,F,0,10561.27,17748.54,Incomplete higher education,Owned house,Laborer,2023-07-12,2024-06-06,3,5.24,Accepted
1127,94112548655,M,4,11711.42,17460.41,Higher education,Owned house,Manager,2023-07-19,2024-08-12,0,4.45,Accepted
1128,85051410165,F,2,4548.36,11376.19,Incomplete higher education,Owned house,Laborer,2023-07-19,2024-08-12,0,6.46,Rejected
1129,50011817748,M,4,8041.88,18427.09,Secondary,Living with parents,Laborer,2023-07-19,2024-07-13,7,3.85,Accepted
1130,95052253514,M,2,4228.63,4049.58,Secondary,Living with parents,Manager,2023-07-19,2025-06-08,0,5.73,Accepted
1131,70042595497,F,1,6842.24,5457.9,Incomplete higher education,Living with parents,Laborer,2023-07-19,2024-01-15,9,4.85,Accepted
1132,80021334084,F,1,14675.29,5852.04,Higher education,Rented apartment,Self-employed,2023-07-19,2024-04-14,0,3.18,Accepted
1133,49082653304,M,4,6875.99,11771.42,Higher education,Rented apartment,Manager,2023-07-19,2024-07-13,3,3.74,Accepted
1134,99030385221,M,0,5807.17,22306.07,Incomplete higher education,Living with parents,Self-employed,2023-07-19,2024-12-10,0,3.97,Accepted
1135,55021571643,M,2,4013.5,13147.93,Secondary,Rented apartment,Self-employed,2023-07-19,2024-02-14,2,3.98,Accepted
1136,71111368206,M,1,5712.1,21858.37,Secondary,Owned house,Manager,2023-07-19,2025-05-09,10,3.6,Accepted
1137,84092523205,F,2,6007.92,13760.28,Secondary,Living with parents,Manager,2023-07-26,2024-09-18,12,5.96,Accepted
1138,52021290757,F,2,2285.0,29096.93,Secondary,Living with parents,Self-employed,2023-07-26,2024-06-20,5,5.76,Accepted
1139,95052253514,M,4,4083.37,27906.85,Higher education,Living with parents,Manager,2023-07-26,2024-12-17,0,3.96,Accepted
1140,04242129806,F,3,10506.61,3716.21,Secondary,Owned house,Manager,2023-07-26,2024-12-17,7,6.12,Rejected
1141,62061949013,F,1,5161.62,26549.43,Higher education,Rented apartment,Manager,2023-07-26,2024-05-21,11,4.32,Accepted
1142,85062042011,M,0,12205.14,27230.05,Secondary,Owned house,Manager,2023-07-26,2024-07-20,10,3.54,Accepted
1143,86082859764,F,3,11844.47,4799.74,Higher education,Rented apartment,Laborer,2023-07-26,2024-04-21,0,3.67,Accepted
1144,54082230607,M,1,11901.93,20436.33,Secondary,Rented apartment,Self-employed,2023-07-26,2024-08-19,12,3.72,Accepted
1145,84060591192,F,1,12701.25,2271.2,Higher education,Living with parents,Laborer,2023-07-26,2024-07-20,5,3.41,Accepted
1146,98022049148,F,3,2508.35,12349.95,Incomplete higher education,Living with parents,Manager,2023-07-26,2024-01-22,0,7.05,Rejected
1147,79121526080,M,3,5544.16,22618.1,Higher education,Living with parents,Laborer,2023-07-26,2024-07-20,9,2.75,Accepted
1148,55021571643,F,1,4677.24,25930.87,Incomplete higher education,Owned house,Laborer,2023-07-26,2024-05-21,4,5.36,Accepted
1149,52021541140,F,1,8328.05,8484.64,Incomplete higher education,Rented apartment,Self-employed,2023-07-26,2025-05-16,13,5.44,Accepted
1150,57041540549,F,3,9855.03,26121.84,Higher education,Living with parents,Self-employed,2023-07-26,2024-03-22,2,4.15,Accepted
1151,52021290757,M,1,3310.36,25742.99,Secondary,Owned house,Self-employed,2023-08-02,2024-02-28,1,3.67,Accepted
1152,97082451067,F,3,3025.31,19561.41,Secondary,Living with parents,Self-employed,2023-08-02,2024-07-27,0,7.08,Rejected
1153,65032060200,M,1,7424.92,1727.08,Higher education,Living with parents,Self-employed,2023-08-02,2024-07-27,1,1.69,Accepted
1154,62081600060,F,4,8793.86,20759.83,Secondary,Rented apartment,Laborer,2023-08-02,2025-06-22,8,4.82,Accepted
1155,04293056463,M,4,13477.28,16685.29,Higher education,Rented apartment,Self-employed,2023-08-02,2024-08-26,0,4.72,Accepted
1156,55031413955,F,4,5110.71,18137.91,Incomplete higher education,Owned house,Manager,2023-08-02,2025-07-22,4,6.3,Rejected
1157,52122297724,M,3,9690.97,3988.13,Secondary,Living with parents,Self-employed,2023-08-02,2025-01-23,4,3.49,Accepted
1158,87031573094,M,4,11612.46,22482.75,Secondary,Living with parents,Self-employed,2023-08-02,2024-03-29,0,5.01,Accepted
1159,06282377930,F,1,11960.53,28688.43,Incomplete higher education,Owned house,Manager,2023-08-02,2024-03-29,0,5.92,Accepted
1160,84060591192,F,4,2898.2,26812.7,Incomplete higher education,Rented apartment,Self-employed,2023-08-02,2024-03-29,10,6.16,Rejected
1161,76030113955,M,3,4845.14,6423.79,Incomplete higher education,Living with parents,Laborer,2023-08-09,2025-01-30,3,4.78,Accepted
1162,06231712601,F,4,5359.09,7571.0,Secondary,Rented apartment,Self-employed,2023-08-09,2025-05-30,4,6.76,Rejected
1163,85122904531,F,0,13687.19,25935.97,Incomplete higher education,Owned house,Self-employed,2023-08-09,2025-06-29,15,5.9,Accepted
1164,90060108826,M,2,9587.12,22596.13,Higher education,Living with parents,Self-employed,2023-08-09,2025-01-30,14,4.41,Accepted
1165,06310604407,F,4,6841.51,19245.01,Secondary,Rented apartment,Self-employed,2023-08-09,2025-03-31,1,7.7,Rejected
1166,49082653304,M,1,3812.15,25621.96,Incomplete higher education,Owned house,Self-employed,2023-08-09,2025-07-29,7,4.8,Accepted
1167,55021571643,F,1,6738.63,20878.8,Secondary,Owned house,Self-employed,2023-08-09,2024-09-02,1,5.56,Accepted
1168,82050916674,F,0,12119.22,13460.29,Incomplete higher education,Rented apartment,Manager,2023-08-09,2024-12-01,0,4.49,Accepted
1169,65101021967,M,4,2292.98,24890.86,Higher education,Rented apartment,Self-employed,2023-08-09,2025-04-30,0,2.63,Accepted
1170,63021189577,F,3,3660.6,11179.26,Secondary,Rented apartment,Manager,2023-08-09,2024-11-01,15,6.65,Rejected
1171,77010702059,M,3,9506.41,6329.3,Incomplete higher education,Rented apartment,Self-employed,2023-08-16,2025-02-06,13,3.61,Accepted
1172,98060195118,F,0,9083.35,26314.54,Secondary,Rented apartment,Manager,2023-08-16,2024-10-09,0,4.78,Accepted
1173,55021571643,M,1,6905.51,6639.2,Secondary,Rented apartment,Self-employed,2023-08-16,2025-06-06,7,4.11,Accepted
1174,53101123313,F,2,2605.82,26552.82,Higher education,Rented apartment,Manager,2023-08-16,2024-08-10,5,4.72,Accepted
1175,55010218323,M,2,12642.1,20947.76,Incomplete higher education,Owned house,Manager,2023-08-16,2024-05-12,15,3.91,Accepted
1176,69110966434,F,1,8577.49,17295.1,Higher education,Owned house,Laborer,2023-08-23,2025-06-13,13,4.04,Accepted
1177,66090353368,M,3,2409.76,9795.58,Higher education,Living with parents,Laborer,2023-08-23,2024-11-15,8,2.45,Accepted
1178,84092523205,F,4,4039.15,3489.49,Incomplete higher education,Owned house,Self-employed,2023-08-23,2024-07-18,2,7.03,Rejected
1179,50011817748,F,0,2397.61,2010.84,Incomplete higher education,Living with parents,Manager,2023-08-23,2025-07-13,6,4.6,Accepted
1180,80092588225,F,2,13021.55,26023.62,Higher education,Rented apartment,Self-employed,2023-08-23,2024-02-19,0,4.93,Accepted
1181,52021541140,F,1,14506.7,19116.93,Higher education,Rented apartment,Laborer,2023-08-23,2024-04-19,13,4.53,Accepted
1182,76030113955,F,0,9947.32,29430.67,Higher education,Rented apartment,Self-employed,2023-08-30,2025-06-20,10,4.49,Accepted
1183,50011817748,F,4,8095.29,22052.9,Secondary,Rented apartment,Manager,2023-08-30,2024-03-27,6,5.84,Accepted
1184,94112976123,M,1,13743.52,8759.09,Higher education,Owned house,Laborer,2023-08-30,2025-01-21,11,3.25,Accepted
1185,79032687228,F,2,12653.6,21623.16,Higher education,Living with parents,Self-employed,2023-08-30,2024-10-23,13,5.04,Accepted
1186,85122904531,F,1,5550.15,28095.52,Secondary,Owned house,Self-employed,2023-08-30,2024-08-24,5,6.4,Rejected
1187,72082657106,M,0,3968.39,2903.24,Incomplete higher education,Rented apartment,Self-employed,2023-08-30,2025-06-20,12,4.31,Accepted
1188,56101750002,M,2,8899.88,18708.3,Higher education,Owned house,Laborer,2023-08-30,2025-07-20,12,3.58,Accepted
1189,87031573094,M,1,12494.4,20051.13,Incomplete higher education,Rented apartment,Self-employed,2023-08-30,2025-08-19,0,3.16,Accepted
1190,80021334084,F,2,2342.01,15992.5,Secondary,Rented apartment,Laborer,2023-08-30,2024-03-27,15,5.44,Accepted
1191,62012207192,M,1,10159.4,28069.09,Secondary,Rented apartment,Manager,2023-08-30,2024-09-23,3,2.65,Accepted
1192,54013129468,M,3,2016.58,29844.52,Higher education,Owned house,Self-employed,2023-08-30,2025-01-21,1,4.36,Accepted
1193,71111368206,F,0,4154.18,1943.55,Secondary,Rented apartment,Laborer,2023-08-30,2024-10-23,0,5.71,Accepted
1194,84092523205,M,4,3793.84,7912.54,Incomplete higher education,Rented apartment,Laborer,2023-09-06,2025-05-28,13,5.32,Accepted
1195,85051410165,M,4,4312.86,28962.62,Higher education,Rented apartment,Laborer,2023-09-06,2025-05-28,2,3.23,Accepted
1196,84060591192,F,0,9587.4,8232.87,Higher education,Rented apartment,Laborer,2023-09-06,2025-08-26,0,4.43,Accepted
1197,88122040605,M,4,8113.04,1638.45,Incomplete higher education,Living with parents,Laborer,2023-09-06,2025-07-27,0,3.98,Accepted
1198,49082653304,F,3,7801.29,9192.3,Secondary,Owned house,Laborer,2023-09-06,2024-09-30,7,6.83,Rejected
1199,53101123313,F,4,13037.53,8685.7,Secondary,Living with parents,Manager,2023-09-06,2024-03-04,2,6.24,Rejected
1200,54052861607,F,3,2702.09,4988.11,Higher education,Owned house,Self-employed,2023-09-06,2024-06-02,8,5.24,Accepted
1201,65081376645,F,3,3117.67,15003.24,Higher education,Living with parents,Manager,2023-09-13,2024-06-09,12,4.26,Accepted
1202,78020537581,F,2,2096.79,16036.11,Secondary,Living with parents,Laborer,2023-09-13,2024-07-09,0,6.68,Rejected
1203,80092588225,M,3,14384.67,20836.91,Secondary,Owned house,Manager,2023-09-13,2025-07-04,5,4.65,Accepted
1204,96061401697,F,3,9241.73,5745.11,Secondary,Owned house,Manager,2023-09-13,2024-12-06,0,5.61,Accepted
1205,90060108826,F,4,5742.64,3502.86,Higher education,Living with parents,Laborer,2023-09-13,2025-01-05,9,5.01,Accepted
1206,53062707551,M,0,14793.18,13221.53,Higher education,Rented apartment,Manager,2023-09-13,2025-02-04,9,1.76,Accepted
1207,63021189577,M,2,9314.28,25280.95,Incomplete higher education,Rented apartment,Laborer,2023-09-13,2025-07-04,13,3.57,Accepted
1208,00300710157,M,1,9550.55,9431.26,Higher education,Owned house,Laborer,2023-09-20,2025-01-12,0,4.34,Accepted
1209,91072147403,F,3,10880.87,2677.02,Secondary,Rented apartment,Laborer,2023-09-20,2024-05-17,10,6.06,Rejected
1210,76030113955,M,4,11364.12,12462.49,Incomplete higher education,Rented apartment,Laborer,2023-09-20,2024-12-13,12,4.44,Accepted
1211,71102361255,M,4,3930.12,17959.77,Incomplete higher education,Rented apartment,Self-employed,2023-09-20,2024-04-17,3,4.14,Accepted
1212,78072047216,F,0,9898.39,9292.07,Incomplete higher education,Rented apartment,Self-employed,2023-09-20,2024-06-16,15,4.91,Accepted
1213,81090930862,M,2,11555.55,13795.98,Higher education,Owned house,Self-employed,2023-09-20,2024-09-14,12,3.24,Accepted
1214,03241917061,M,4,13166.75,12384.14,Secondary,Owned house,Laborer,2023-09-20,2025-09-09,0,5.72,Accepted
1215,86082859764,M,1,4025.17,12655.47,Higher education,Rented apartment,Manager,2023-09-20,2025-07-11,3,2.66,Accepted
1216,54082230607,M,3,2922.93,8329.0,Incomplete higher education,Living with parents,Manager,2023-09-20,2025-04-12,14,4.19,Accepted
1217,80021334084,F,2,3140.85,26944.61,Incomplete higher education,Owned house,Laborer,2023-09-20,2025-08-10,2,5.53,Accepted
1218,54013129468,M,2,9686.67,2922.49,Higher education,Living with parents,Self-employed,2023-09-20,2024-07-16,5,2.2,Accepted
1219,53062707551,F,1,13681.06,1326.71,Higher education,Rented apartment,Self-employed,2023-09-20,2025-05-12,6,4.2,Accepted
1220,00300710157,M,1,3956.29,1838.95,Secondary,Rented apartment,Laborer,2023-09-27,2024-05-24,0,6.09,Rejected
1221,95052253514,F,2,13647.39,24379.49,Higher education,Rented apartment,Self-employed,2023-09-27,2024-05-24,0,5.35,Accepted
1222,65032060200,F,2,13447.67,14723.53,Higher education,Living with parents,Laborer,2023-09-27,2025-03-20,14,4.59,Accepted
1223,04242129806,F,0,13803.64,27044.52,Incomplete higher education,Rented apartment,Self-employed,2023-09-27,2025-02-18,13,5.08,Accepted
1224,85122904531,F,0,11717.02,9796.94,Secondary,Owned house,Manager,2023-09-27,2024-10-21,11,5.02,Accepted
1225,69120948810,F,1,2900.19,28226.8,Higher education,Rented apartment,Manager,2023-09-27,2025-07-18,0,4.79,Accepted
1226,71111368206,M,2,6180.25,5392.33,Incomplete higher education,Owned house,Self-employed,2023-09-27,2024-05-24,4,3.45,Accepted
1227,57071759664,F,2,14916.91,10152.69,Incomplete higher education,Living with parents,Self-employed,2023-09-27,2025-04-19,4,5.12,Accepted
1228,57041540549,M,4,14475.04,10790.58,Higher education,Owned house,Laborer,2023-09-27,2025-03-20,11,3.57,Accepted
1229,66090353368,F,1,3408.27,27145.39,Higher education,Rented apartment,Self-employed,2023-10-04,2025-06-25,13,4.2,Accepted
1230,52021290757,M,1,10047.12,18615.15,Higher education,Owned house,Manager,2023-10-04,2025-05-26,9,2.88,Accepted
1231,65032060200,M,4,3341.94,23460.0,Incomplete higher education,Rented apartment,Manager,2023-10-04,2025-01-26,15,5.52,Accepted
1232,72082657106,M,3,14905.08,29232.91,Secondary,Rented apartment,Laborer,2023-10-04,2025-01-26,9,2.79,Accepted
1233,54082230607,F,1,11418.43,1825.26,Higher education,Rented apartment,Laborer,2023-10-04,2024-07-30,14,5.22,Accepted
1234,79121526080,F,3,11148.34,17070.56,Secondary,Rented apartment,Laborer,2023-10-04,2024-06-30,0,4.85,Accepted
1235,49082653304,M,4,14531.09,5081.21,Higher education,Owned house,Laborer,2023-10-04,2025-03-27,2,3.97,Accepted
1236,54013129468,F,2,7962.51,13389.11,Secondary,Owned house,Laborer,2023-10-04,2024-07-30,2,5.51,Accepted
1237,65101021967,F,1,14833.01,3064.85,Incomplete higher education,Living with parents,Laborer,2023-10-04,2024-07-30,15,5.48,Accepted
1238,79032687228,M,2,2904.63,20493.2,Secondary,Owned house,Manager,2023-10-11,2024-11-04,15,5.27,Accepted
1239,89061397766,M,2,2037.9,19495.24,Secondary,Living with parents,Manager,2023-10-11,2025-03-04,8,5.53,Accepted
1240,87031573094,M,2,11240.16,8444.88,Incomplete higher education,Owned house,Laborer,2023-10-11,2024-10-05,0,4.86,Accepted
1241,86082859764,M,3,3295.76,23176.19,Secondary,Rented apartment,Laborer,2023-10-11,2024-04-08,5,4.61,Accepted
1242,49102430372,F,4,11645.38,1127.91,Incomplete higher education,Owned house,Laborer,2023-10-11,2025-08-31,7,6.07,Rejected
1243,80021334084,F,0,10021.6,1539.81,Incomplete higher education,Living with parents,Manager,2023-10-11,2025-08-01,12,4.14,Accepted
1244,73121557098,M,2,10997.6,13921.86,Higher education,Owned house,Self-employed,2023-10-11,2024-05-08,8,1.7,Accepted
1245,00300710157,M,3,11515.98,16016.68,Incomplete higher education,Rented apartment,Laborer,2023-10-18,2024-10-12,5,5.95,Accepted
1246,94112548655,F,2,12873.27,18214.2,Higher education,Living with parents,Manager,2023-10-18,2025-09-07,11,4.84,Accepted
1247,62050795086,M,4,9468.92,29107.54,Higher education,Owned house,Laborer,2023-10-18,2024-07-14,8,2.77,Accepted
1248,62061949013,M,4,6494.97,6662.04,Higher education,Rented apartment,Self-employed,2023-10-18,2025-06-09,3,3.86,Accepted
1249,72082657106,F,4,11062.24,10499.03,Higher education,Living with parents,Manager,2023-10-18,2024-07-14,6,5.02,Accepted
1250,85062042011,F,1,8028.52,18591.53,Incomplete higher education,Owned house,Self-employed,2023-10-18,2025-08-08,11,6.49,Rejected
1251,93042658998,M,0,3434.19,17295.48,Secondary,Rented apartment,Self-employed,2023-10-18,2025-09-07,9,3.63,Accepted
1252,56101750002,F,3,8973.42,1484.34,Secondary,Living with parents,Self-employed,2023-10-18,2025-02-09,11,5.0,Accepted
1253,69120948810,M,2,14222.25,10538.63,Secondary,Owned house,Self-employed,2023-10-18,2025-02-09,0,3.83,Accepted
1254,67012322384,M,1,12256.39,9329.11,Secondary,Living with parents,Self-employed,2023-10-18,2024-12-11,13,4.37,Accepted
1255,49082653304,F,2,10901.07,14468.12,Higher education,Rented apartment,Laborer,2023-10-18,2024-05-15,2,4.27,Accepted
1256,53101123313,M,1,9021.82,13198.74,Secondary,Rented apartment,Manager,2023-10-18,2024-04-15,2,4.56,Accepted
1257,66121022262,F,0,7160.47,20222.45,Higher education,Rented apartment,Manager,2023-10-18,2025-06-09,15,3.62,Accepted
1258,62121631200,M,3,13781.4,29127.98,Secondary,Owned house,Self-employed,2023-10-18,2025-09-07,4,3.02,Accepted
1259,55071054089,F,4,2829.23,19547.82,Higher education,Living with parents,Manager,2023-10-18,2025-05-10,3,6.16,Rejected
1260,53123184110,M,2,13067.79,17640.66,Incomplete higher education,Owned house,Laborer,2023-10-18,2024-05-15,2,3.48,Accepted
1261,65081376645,M,3,9680.26,21754.86,Secondary,Living with parents,Manager,2023-10-25,2025-09-14,10,4.0,Accepted
1262,76030113955,M,4,12391.23,25493.54,Secondary,Rented apartment,Laborer,2023-10-25,2024-06-21,1,3.95,Accepted
1263,85122904531,M,1,8656.7,4394.04,Higher education,Living with parents,Laborer,2023-10-25,2025-08-15,13,1.85,Accepted
1264,98051297203,F,4,4702.83,15491.01,Incomplete higher education,Rented apartment,Laborer,2023-10-25,2025-07-16,0,7.68,Rejected
1265,85091576284,M,3,2988.08,6463.91,Higher education,Owned house,Laborer,2023-11-01,2024-12-25,0,4.24,Accepted
1266,83120412747,M,3,9622.8,26547.45,Higher education,Rented apartment,Self-employed,2023-11-01,2025-07-23,8,3.61,Accepted
1267,06231712601,F,3,6019.47,2071.33,Secondary,Rented apartment,Manager,2023-11-01,2024-06-28,0,6.73,Rejected
1268,04293056463,F,0,12676.66,16987.02,Incomplete higher education,Rented apartment,Laborer,2023-11-01,2024-06-28,0,6.61,Rejected
1269,03221732711,F,4,5998.38,21921.11,Incomplete higher education,Living with parents,Laborer,2023-11-01,2025-08-22,0,7.08,Rejected
1270,64120916979,F,0,3245.99,24940.26,Higher education,Rented apartment,Laborer,2023-11-01,2024-10-26,12,3.66,Accepted
1271,06282377930,M,2,7125.99,14399.98,Higher education,Rented apartment,Manager,2023-11-01,2024-10-26,5,3.76,Accepted
1272,98060195118,F,2,3335.08,24084.3,Secondary,Rented apartment,Laborer,2023-11-01,2024-10-26,0,7.43,Rejected
1273,88122040605,M,4,14092.07,2995.76,Higher education,Living with parents,Manager,2023-11-01,2025-04-24,0,2.72,Accepted
1274,55071054089,F,3,8281.1,14841.31,Secondary,Rented apartment,Self-employed,2023-11-01,2025-06-23,13,6.85,Rejected
1275,71111368206,F,4,4288.09,7478.51,Higher education,Owned house,Self-employed,2023-11-01,2024-10-26,14,3.79,Accepted
1276,83120412747,F,3,8848.96,25740.5,Higher education,Owned house,Self-employed,2023-11-08,2024-05-06,7,5.19,Accepted
1277,84092523205,F,0,12067.69,12298.95,Higher education,Living with parents,Self-employed,2023-11-08,2025-03-02,14,3.14,Accepted
1278,97082451067,M,4,5178.22,9852.85,Higher education,Owned house,Manager,2023-11-08,2024-06-05,0,3.75,Accepted
1279,69061054617,F,4,6824.64,15469.49,Secondary,Living with parents,Laborer,2023-11-08,2024-05-06,8,6.3,Rejected
1280,00300515077,M,1,11459.71,8540.98,Secondary,Rented apartment,Manager,2023-11-08,2025-06-30,15,5.09,Accepted
1281,55031413955,M,3,6149.09,18704.54,Higher education,Owned house,Self-employed,2023-11-08,2025-09-28,12,2.56,Accepted
1282,03221732711,M,0,11162.67,27553.42,Secondary,Living with parents,Self-employed,2023-11-08,2025-07-30,0,4.56,Accepted
1283,64120916979,M,4,3027.07,10735.2,Secondary,Owned house,Laborer,2023-11-08,2025-09-28,1,5.38,Accepted
1284,90060108826,M,2,7151.24,12179.08,Secondary,Rented apartment,Self-employed,2023-11-08,2025-06-30,12,5.8,Accepted
1285,82050916674,M,3,12654.24,16867.49,Secondary,Owned house,Laborer,2023-11-08,2024-07-05,1,3.32,Accepted
1286,53062707551,F,4,3048.71,27913.86,Incomplete higher education,Rented apartment,Laborer,2023-11-08,2024-09-03,4,6.17,Rejected
1287,57041540549,F,1,12491.84,5366.72,Secondary,Rented apartment,Laborer,2023-11-08,2025-05-01,5,5.42,Accepted
1288,02250151529,F,0,10539.98,11778.66,Incomplete higher education,Owned house,Manager,2023-11-15,2024-07-12,0,5.43,Accepted
1289,85051410165,F,1,10390.22,17606.91,Higher education,Rented apartment,Laborer,2023-11-15,2025-04-08,10,3.54,Accepted
1290,00300515077,M,3,6875.24,15505.64,Incomplete higher education,Living with parents,Self-employed,2023-11-15,2025-04-08,0,5.48,Accepted
1291,62050795086,M,4,8768.77,17043.03,Higher education,Owned house,Laborer,2023-11-15,2025-01-08,7,3.82,Accepted
1292,72082657106,F,1,11340.39,11074.69,Incomplete higher education,Owned house,Laborer,2023-11-15,2025-04-08,15,6.17,Rejected
1293,62121631200,M,3,7501.87,11934.37,Higher education,Rented apartment,Laborer,2023-11-15,2024-08-11,12,3.28,Accepted
1294,65101021967,F,3,3746.0,14325.56,Incomplete higher education,Rented apartment,Self-employed,2023-11-15,2025-03-09,0,5.29,Accepted
1295,98080128551,F,3,4756.2,3837.96,Incomplete higher education,Rented apartment,Laborer,2023-11-22,2025-06-14,0,6.3,Rejected
1296,04293056463,M,0,4984.83,2543.57,Secondary,Rented apartment,Manager,2023-11-22,2025-07-14,0,5.28,Accepted
1297,00300515077,F,0,7173.07,20295.2,Incomplete higher education,Owned house,Laborer,2023-11-22,2025-02-14,1,5.64,Accepted
1298,87052010339,F,4,10331.43,17269.87,Incomplete higher education,Living with parents,Manager,2023-11-22,2024-12-16,0,6.02,Rejected
1299,86021864391,M,2,12464.03,17220.69,Secondary,Owned house,Manager,2023-11-22,2025-03-16,0,3.93,Accepted
1300,55010218323,M,4,4247.71,20192.74,Secondary,Owned house,Laborer,2023-11-22,2024-09-17,15,3.9,Accepted
1301,57041540549,F,0,5929.67,22607.21,Secondary,Living with parents,Manager,2023-11-22,2025-05-15,12,5.43,Accepted
1302,85051410165,M,3,4504.79,2860.63,Higher education,Living with parents,Laborer,2023-11-29,2025-06-21,1,4.05,Accepted
1303,06231712601,M,3,8275.44,27345.73,Secondary,Living with parents,Self-employed,2023-11-29,2024-07-26,7,4.66,Accepted
