Q_ID,CL_ID,CL_GENDER,CL_CHILDREN,CL_M_INCOME,DES_CRED_VAL,CL_EDU,CL_HOUSE_SIT,CL_OCCUPATION,Q_DATE,CR_RET_DATE,E_ASSIST,RISK_CALC,CR_DECISION
677,66082425995,F,1,11106.28,28193.42,Secondary,Rented apartment,Laborer,2022-10-05,2024-03-28,1,4.32,Accepted
678,98052233694,F,0,5536.97,1116.48,Incomplete higher education,Living with parents,Laborer,2022-10-12,2023-05-10,0,6.65,Rejected
679,58042429527,F,1,5804.96,21562.58,Secondary,Owned house,Self-employed,2022-10-12,2023-06-09,6,5.61,Accepted
680,96032273201,F,2,8366.24,7665.67,Incomplete higher education,Rented apartment,Self-employed,2022-10-12,2023-08-08,0,7.32,Rejected
681,51031311324,F,1,5738.75,28679.01,Incomplete higher education,Rented apartment,Self-employed,2022-10-12,2023-05-10,2,5.99,Accepted
682,06271677108,M,4,2297.92,3106.04,Higher education,Owned house,Manager,2022-10-12,2024-05-04,0,4.61,Accepted
683,60030863756,F,4,9806.85,5526.54,Higher education,Rented apartment,Self-employed,2022-10-12,2023-09-07,3,4.17,Accepted
684,01312587885,M,0,7842.46,1449.77,Higher education,Owned house,Laborer,2022-10-12,2023-06-09,0,4.18,Accepted
685,76122751168,F,4,8041.4,27522.66,Incomplete higher education,Living with parents,Self-employed,2022-10-12,2024-05-04,1,5.33,Accepted
686,02213031967,F,4,7444.38,18219.52,Higher education,Owned house,Self-employed,2022-10-12,2024-07-03,0,6.96,Rejected
687,59102659263,M,0,6055.54,17991.81,Secondary,Living with parents,Laborer,2022-10-12,2023-07-09,5,2.59,Accepted
688,97122667659,M,3,4946.53,19708.13,Incomplete higher education,Rented apartment,Laborer,2022-10-19,2024-07-10,0,5.5,Accepted
689,89021623793,M,3,2525.74,22378.71,Higher education,Living with parents,Self-employed,2022-10-19,2023-07-16,6,3.55,Accepted
690,70031638983,M,0,3534.5,4857.45,Secondary,Owned house,Self-employed,2022-10-19,2024-06-10,5,4.03,Accepted
691,84042384911,F,0,14444.27,29124.9,Incomplete higher education,Owned house,Manager,2022-10-19,2023-12-13,0,4.2,Accepted
692,58042429527,F,1,5107.36,23861.71,Secondary,Owned house,Self-employed,2022-10-19,2024-09-08,2,6.17,Rejected
693,84060673703,M,2,11046.75,9615.44,Incomplete higher education,Owned house,Manager,2022-10-19,2024-05-11,2,3.82,Accepted
694,71012885096,F,4,10867.86,20186.66,Secondary,Rented apartment,Manager,2022-10-19,2024-01-12,2,6.26,Rejected
695,56051168514,F,2,8174.24,25533.92,Incomplete higher education,Owned house,Manager,2022-10-26,2023-10-21,1,6.51,Rejected
696,92050170712,F,1,12567.09,13939.4,Higher education,Living with parents,Manager,2022-10-26,2023-06-23,3,5.15,Accepted
697,56111131979,M,4,7560.47,3639.46,Higher education,Rented apartment,Self-employed,2022-10-26,2023-11-20,2,2.74,Accepted
698,73060555366,M,1,12802.96,14963.78,Incomplete higher education,Rented apartment,Manager,2022-10-26,2024-06-17,0,3.1,Accepted
699,84042384911,F,4,7052.96,16231.33,Higher education,Rented apartment,Self-employed,2022-10-26,2024-10-15,4,5.74,Accepted
700,62101403936,F,0,5434.37,25917.15,Secondary,Rented apartment,Self-employed,2022-10-26,2024-06-17,1,4.98,Accepted
701,99042334666,F,3,4702.13,19506.05,Incomplete higher education,Rented apartment,Manager,2022-10-26,2024-05-18,0,6.47,Rejected
702,64020831292,F,2,14429.27,14636.51,Higher education,Rented apartment,Self-employed,2022-10-26,2023-04-24,2,4.07,Accepted
703,99070503534,M,0,14620.32,28498.05,Incomplete higher education,Rented apartment,Laborer,2022-10-26,2023-09-21,0,4.87,Accepted
704,86101514125,F,3,9922.94,4026.34,Incomplete higher education,Owned house,Laborer,2022-10-26,2024-02-18,2,6.27,Rejected
705,01312587885,F,3,10440.69,11294.32,Secondary,Rented apartment,Self-employed,2022-10-26,2023-11-20,0,7.34,Rejected
706,95103138648,M,4,2409.64,11124.72,Secondary,Rented apartment,Self-employed,2022-11-02,2024-03-26,0,5.59,Accepted
707,81101448297,M,1,3301.77,23500.31,Incomplete higher education,Owned house,Laborer,2022-11-02,2024-09-22,0,5.36,Accepted
708,76070520623,F,2,2244.22,25089.87,Secondary,Rented apartment,Manager,2022-11-02,2024-06-24,0,6.99,Rejected
709,96032273201,M,1,4956.56,8598.59,Secondary,Owned house,Laborer,2022-11-02,2023-10-28,0,4.46,Accepted
710,85022542523,M,1,6004.89,3757.95,Incomplete higher education,Rented apartment,Self-employed,2022-11-02,2024-08-23,2,4.51,Accepted
711,60061246707,F,1,7667.9,20591.83,Secondary,Living with parents,Laborer,2022-11-02,2023-06-30,5,4.75,Accepted
712,02213031967,M,2,3851.39,18105.62,Higher education,Living with parents,Manager,2022-11-02,2024-06-24,0,3.44,Accepted
713,76040656560,F,2,11875.14,28112.7,Higher education,Owned house,Laborer,2022-11-09,2024-07-31,0,4.37,Accepted
714,92050170712,M,0,11111.79,14056.14,Higher education,Owned house,Laborer,2022-11-09,2024-02-02,0,2.72,Accepted
715,72100136874,F,3,8292.93,2521.54,Secondary,Rented apartment,Laborer,2022-11-09,2024-07-01,4,5.76,Accepted
716,01311928834,M,3,12257.96,29113.31,Secondary,Owned house,Self-employed,2022-11-09,2024-08-30,0,6.15,Rejected
717,65110365888,F,0,5928.09,11085.16,Higher education,Owned house,Self-employed,2022-11-09,2024-09-29,1,3.48,Accepted
718,96032273201,F,3,4222.13,29788.16,Secondary,Living with parents,Self-employed,2022-11-09,2024-02-02,0,7.37,Rejected
719,86101514125,M,1,4349.61,20280.55,Higher education,Rented apartment,Laborer,2022-11-09,2023-07-07,1,3.87,Accepted
720,91040973877,M,1,8417.35,5634.85,Incomplete higher education,Living with parents,Laborer,2022-11-09,2023-09-05,0,4.14,Accepted
721,73022480241,M,0,3721.15,26924.59,Incomplete higher education,Owned house,Self-employed,2022-11-09,2024-06-01,0,3.62,Accepted
722,87092733324,F,3,6518.42,15295.88,Secondary,Rented apartment,Self-employed,2022-11-09,2023-11-04,7,5.18,Accepted
723,91040549896,M,2,7513.2,16372.68,Higher education,Owned house,Laborer,2022-11-09,2023-11-04,5,3.81,Accepted
724,72061926062,F,4,5717.18,8965.5,Higher education,Rented apartment,Manager,2022-11-16,2024-01-10,0,5.13,Accepted
725,79031550799,F,1,3491.97,7338.8,Higher education,Rented apartment,Manager,2022-11-16,2024-01-10,0,4.96,Accepted
726,51031311324,F,0,14087.65,11052.69,Secondary,Living with parents,Manager,2022-11-16,2023-12-11,2,4.68,Accepted
727,99120834581,M,2,10506.46,6789.56,Incomplete higher education,Living with parents,Manager,2022-11-16,2024-11-05,0,5.99,Accepted
728,58122542971,M,1,12769.42,9158.03,Higher education,Living with parents,Laborer,2022-11-16,2024-02-09,2,1.77,Accepted
729,02281190300,F,3,12711.5,14866.61,Secondary,Rented apartment,Self-employed,2022-11-23,2023-06-21,0,5.83,Accepted
730,71052329102,F,0,11045.26,24107.11,Incomplete higher education,Living with parents,Self-employed,2022-11-23,2024-10-13,2,4.19,Accepted
731,70031638983,M,4,4837.83,5320.8,Incomplete higher education,Rented apartment,Self-employed,2022-11-23,2024-08-14,3,4.66,Accepted
732,59061235399,M,4,7386.73,8371.6,Secondary,Owned house,Laborer,2022-11-23,2023-05-22,6,5.0,Accepted
733,60010878563,F,4,5518.61,18458.86,Higher education,Rented apartment,Self-employed,2022-11-23,2023-05-22,1,3.91,Accepted
734,91030269598,M,1,12745.87,10095.36,Incomplete higher education,Owned house,Laborer,2022-11-23,2024-04-16,4,3.87,Accepted
735,62101403936,F,0,10638.33,4354.1,Incomplete higher education,Living with parents,Laborer,2022-11-23,2023-10-19,5,5.33,Accepted
736,72052331932,F,4,8600.15,28376.97,Secondary,Rented apartment,Manager,2022-11-23,2024-03-17,0,4.91,Accepted
737,51031167016,M,3,2303.68,21127.46,Secondary,Living with parents,Self-employed,2022-11-23,2023-11-18,6,5.66,Accepted
738,66082425995,M,3,13613.37,5308.57,Secondary,Living with parents,Laborer,2022-11-23,2023-09-19,7,3.22,Accepted
739,92091956796,F,2,6660.52,5312.43,Incomplete higher education,Owned house,Self-employed,2022-11-23,2024-03-17,3,6.89,Rejected
740,71012885096,F,1,3396.16,15744.25,Incomplete higher education,Owned house,Laborer,2022-11-23,2024-06-15,3,5.46,Accepted
741,73022480241,F,1,9360.52,27946.73,Incomplete higher education,Rented apartment,Self-employed,2022-11-23,2023-08-20,0,5.71,Accepted
742,91040549896,F,4,9497.15,28131.55,Incomplete higher education,Living with parents,Self-employed,2022-11-23,2024-09-13,7,6.67,Rejected
743,85061190838,M,2,4597.56,15257.87,Higher education,Owned house,Self-employed,2022-11-30,2024-06-22,5,2.4,Accepted
744,59061235399,F,1,12513.46,27864.52,Secondary,Living with parents,Laborer,2022-11-30,2024-09-20,6,5.36,Accepted
745,59040538996,F,3,9729.78,27721.57,Higher education,Owned house,Self-employed,2022-11-30,2023-07-28,5,4.23,Accepted
746,58072450512,F,4,4677.88,4918.28,Incomplete higher education,Owned house,Manager,2022-11-30,2023-08-27,0,5.9,Accepted
747,58070486357,M,4,13178.27,20216.22,Higher education,Rented apartment,Laborer,2022-11-30,2024-09-20,1,3.57,Accepted
748,51031311324,M,4,5335.28,5789.71,Secondary,Owned house,Laborer,2022-11-30,2023-06-28,4,5.01,Accepted
749,91041803526,F,4,13700.7,5179.1,Higher education,Owned house,Laborer,2022-11-30,2024-11-19,0,4.8,Accepted
750,92091956796,F,3,4502.42,26674.62,Incomplete higher education,Living with parents,Laborer,2022-11-30,2024-03-24,1,7.35,Rejected
751,02213031967,M,4,13655.14,12416.97,Secondary,Rented apartment,Laborer,2022-11-30,2023-09-26,0,5.71,Accepted
752,96031852314,F,0,6572.5,22274.13,Secondary,Rented apartment,Manager,2022-11-30,2024-11-19,0,5.42,Accepted
753,76040656560,M,0,12775.9,9326.36,Higher education,Owned house,Laborer,2022-12-07,2023-11-02,1,1.19,Accepted
754,97122667659,M,2,2533.16,1277.04,Secondary,Rented apartment,Manager,2022-12-07,2024-09-27,0,5.49,Accepted
755,73060555366,M,3,2344.3,9236.3,Higher education,Rented apartment,Laborer,2022-12-07,2024-03-31,4,3.31,Accepted
756,49051037293,M,4,11445.63,6901.42,Incomplete higher education,Rented apartment,Laborer,2022-12-07,2023-10-03,2,4.86,Accepted
757,99120512716,F,3,10612.22,24792.96,Secondary,Living with parents,Laborer,2022-12-07,2024-08-28,0,6.07,Rejected
758,88032341309,M,0,2606.92,12010.94,Incomplete higher education,Living with parents,Self-employed,2022-12-07,2024-04-30,6,3.59,Accepted
759,56051168514,M,1,5392.56,10500.73,Higher education,Owned house,Manager,2022-12-14,2024-08-05,7,3.03,Accepted
760,02281190300,M,3,7294.9,2728.97,Higher education,Rented apartment,Manager,2022-12-14,2023-12-09,0,3.76,Accepted
761,85061190838,F,3,14188.86,15674.21,Higher education,Rented apartment,Manager,2022-12-14,2023-07-12,7,4.06,Accepted
762,50102106818,M,4,2029.39,3625.74,Higher education,Living with parents,Manager,2022-12-14,2023-06-12,2,4.33,Accepted
763,52080256464,F,1,10142.77,15008.17,Secondary,Owned house,Self-employed,2022-12-14,2024-12-03,7,5.12,Accepted
764,85032189621,M,3,3445.2,14581.17,Secondary,Living with parents,Self-employed,2022-12-14,2023-11-09,6,5.19,Accepted
765,76070520623,F,0,12201.6,1286.95,Secondary,Living with parents,Manager,2022-12-14,2024-02-07,7,4.72,Accepted
766,65122618829,F,0,12974.07,23015.95,Secondary,Owned house,Laborer,2022-12-14,2023-07-12,6,3.86,Accepted
767,61091519319,M,4,4136.61,5482.66,Incomplete higher education,Living with parents,Self-employed,2022-12-14,2023-10-10,6,3.97,Accepted
768,77101059704,F,2,6083.05,16000.12,Incomplete higher education,Owned house,Laborer,2022-12-14,2023-08-11,1,6.86,Rejected
769,73022480241,M,3,7728.99,12820.29,Incomplete higher education,Living with parents,Manager,2022-12-14,2024-07-06,7,4.62,Accepted
770,91040549896,F,0,4387.01,1790.49,Higher education,Living with parents,Self-employed,2022-12-14,2024-10-04,2,4.57,Accepted
771,97122667659,M,3,4404.18,22382.74,Higher education,Living with parents,Manager,2022-12-21,2023-09-17,0,4.17,Accepted
772,85061190838,M,0,12459.74,22321.4,Higher education,Rented apartment,Self-employed,2022-12-21,2024-08-12,0,1.47,Accepted
773,58020426094,F,0,8183.96,4753.77,Secondary,Owned house,Manager,2022-12-21,2024-09-11,4,6.05,Rejected
774,59061235399,F,1,12113.31,21714.3,Incomplete higher education,Living with parents,Self-employed,2022-12-21,2023-08-18,7,5.23,Accepted
775,99042334666,F,3,11538.84,28480.12,Higher education,Living with parents,Laborer,2022-12-21,2024-03-15,0,6.06,Rejected
776,76070520623,M,0,10765.05,23728.65,Incomplete higher education,Living with parents,Laborer,2022-12-21,2024-07-13,3,4.34,Accepted
777,65122618829,F,1,7584.25,17119.06,Secondary,Living with parents,Laborer,2022-12-21,2024-10-11,2,5.84,Accepted
778,03260473046,F,1,3259.29,26472.11,Secondary,Living with parents,Laborer,2022-12-21,2024-06-13,6,6.13,Rejected
779,60061246707,F,3,7343.3,14921.49,Higher education,Owned house,Self-employed,2022-12-21,2024-12-10,7,4.41,Accepted
780,58122002814,F,2,13819.17,27601.01,Secondary,Living with parents,Laborer,2022-12-21,2024-07-13,4,6.01,Rejected
781,91041803526,M,1,3252.04,20898.62,Secondary,Owned house,Self-employed,2022-12-21,2023-06-19,3,4.73,Accepted
782,66082425995,F,0,13225.97,21661.64,Incomplete higher education,Living with parents,Manager,2022-12-21,2024-11-10,6,4.03,Accepted
783,92091956796,F,1,4215.81,25540.53,Incomplete higher education,Owned house,Manager,2022-12-21,2024-12-10,1,5.7,Accepted
784,87092733324,M,4,13419.22,19922.53,Incomplete higher education,Rented apartment,Self-employed,2022-12-21,2023-06-19,0,3.8,Accepted
785,56051168514,F,0,10580.86,10763.97,Higher education,Rented apartment,Manager,2022-12-28,2024-09-18,3,3.15,Accepted
786,53050435057,M,0,2524.19,26267.82,Higher education,Owned house,Laborer,2022-12-28,2023-12-23,2,3.2,Accepted
787,92021262474,M,3,11602.64,25830.04,Incomplete higher education,Living with parents,Laborer,2022-12-28,2024-03-22,0,5.65,Accepted
788,58042429527,F,3,10061.97,23579.37,Secondary,Owned house,Manager,2022-12-28,2024-11-17,4,5.99,Accepted
789,76070520623,F,1,8061.25,24657.92,Higher education,Owned house,Manager,2022-12-28,2024-07-20,3,5.07,Accepted
790,84060673703,F,0,8389.44,4686.95,Incomplete higher education,Living with parents,Laborer,2022-12-28,2024-02-21,4,5.86,Accepted
791,51031311324,M,4,6298.99,9066.64,Secondary,Living with parents,Laborer,2022-12-28,2024-10-18,5,3.87,Accepted
792,05303184672,F,2,10982.03,4591.76,Secondary,Rented apartment,Laborer,2022-12-28,2024-11-17,5,6.04,Rejected
793,87092733324,F,4,4434.56,15091.3,Higher education,Living with parents,Manager,2022-12-28,2024-03-22,6,5.63,Accepted
794,76040656560,F,0,4288.06,27937.62,Secondary,Living with parents,Self-employed,2023-01-04,2023-09-01,0,5.48,Accepted
795,87121517782,M,0,4350.52,7588.88,Incomplete higher education,Living with parents,Self-employed,2023-01-04,2024-05-28,2,3.54,Accepted
796,72061926062,M,0,5875.39,25169.58,Incomplete higher education,Rented apartment,Laborer,2023-01-04,2024-06-27,0,3.77,Accepted
797,81110250227,F,2,6210.16,10248.45,Incomplete higher education,Living with parents,Manager,2023-01-04,2024-03-29,1,5.27,Accepted
798,59040538996,F,1,7974.21,3022.56,Higher education,Living with parents,Self-employed,2023-01-04,2024-07-27,1,3.22,Accepted
799,60061246707,F,1,7885.94,14785.51,Higher education,Rented apartment,Self-employed,2023-01-04,2024-09-25,7,3.47,Accepted
800,72062818713,M,4,9245.26,8157.79,Higher education,Owned house,Laborer,2023-01-04,2023-09-01,5,2.07,Accepted
801,01312587885,M,2,5957.66,7783.27,Higher education,Rented apartment,Self-employed,2023-01-04,2024-04-28,0,4.83,Accepted
802,87092733324,M,0,3832.11,3804.96,Incomplete higher education,Living with parents,Self-employed,2023-01-04,2024-10-25,7,4.54,Accepted
803,97122667659,F,1,3799.29,2147.98,Higher education,Living with parents,Manager,2023-01-11,2023-09-08,0,4.15,Accepted
804,80022597762,M,4,4205.39,10508.62,Incomplete higher education,Owned house,Self-employed,2023-01-11,2024-03-06,5,5.44,Accepted
805,56111131979,F,4,11319.41,3723.11,Secondary,Rented apartment,Manager,2023-01-11,2023-11-07,7,5.04,Accepted
806,87121517782,F,3,12388.19,13981.23,Secondary,Owned house,Self-employed,2023-01-11,2023-09-08,7,5.2,Accepted
807,82111204223,M,4,7541.26,24158.31,Secondary,Rented apartment,Manager,2023-01-11,2023-10-08,1,5.07,Accepted
808,90102143226,M,0,3506.5,9159.97,Higher education,Living with parents,Self-employed,2023-01-11,2023-08-09,4,3.65,Accepted
809,58042429527,F,4,3636.54,18229.6,Incomplete higher education,Living with parents,Manager,2023-01-11,2024-10-02,6,5.74,Accepted
810,01230101756,M,3,6546.05,19581.37,Higher education,Rented apartment,Laborer,2023-01-11,2023-07-10,0,5.32,Accepted
811,91040973877,F,0,2644.44,29988.52,Incomplete higher education,Rented apartment,Self-employed,2023-01-11,2024-06-04,6,5.49,Accepted
812,61091519319,F,3,4300.79,25984.74,Secondary,Living with parents,Laborer,2023-01-11,2024-07-04,1,6.43,Rejected
813,66082425995,M,1,7482.46,18902.21,Higher education,Owned house,Self-employed,2023-01-11,2023-12-07,3,2.59,Accepted
814,88053050299,F,3,10733.07,6073.16,Higher education,Rented apartment,Laborer,2023-01-18,2023-12-14,0,3.98,Accepted
815,65070882017,M,1,5427.23,17003.03,Incomplete higher education,Owned house,Laborer,2023-01-18,2024-02-12,0,3.37,Accepted
816,85061190838,F,2,14715.86,20191.06,Incomplete higher education,Rented apartment,Manager,2023-01-18,2024-11-08,0,5.11,Accepted
817,70070850929,M,0,14274.96,19632.72,Incomplete higher education,Living with parents,Manager,2023-01-18,2024-04-12,5,3.98,Accepted
818,58072450512,F,2,14826.31,12414.52,Incomplete higher education,Owned house,Self-employed,2023-01-18,2024-08-10,3,4.72,Accepted
819,99120834581,M,3,11542.33,16669.01,Higher education,Living with parents,Laborer,2023-01-18,2024-07-11,0,3.23,Accepted
820,03320893255,F,1,9065.48,1082.49,Higher education,Rented apartment,Manager,2023-01-18,2023-09-15,0,5.32,Accepted
821,70081744997,M,0,3345.53,1573.77,Secondary,Rented apartment,Manager,2023-01-18,2023-11-14,0,3.64,Accepted
822,87092733324,M,0,12395.53,13679.66,Higher education,Rented apartment,Manager,2023-01-18,2024-05-12,6,2.8,Accepted
823,88053050299,M,1,10966.09,5338.48,Secondary,Living with parents,Laborer,2023-01-25,2024-02-19,1,4.06,Accepted
824,72061926062,M,0,14524.87,10242.79,Secondary,Rented apartment,Manager,2023-01-25,2024-03-20,6,2.53,Accepted
825,60010878563,F,4,11385.67,20032.13,Higher education,Rented apartment,Self-employed,2023-01-25,2023-08-23,1,3.64,Accepted
826,53071728743,M,0,7727.91,17232.0,Secondary,Living with parents,Manager,2023-01-25,2024-09-16,2,3.96,Accepted
827,90022651923,F,4,6447.04,13448.08,Secondary,Rented apartment,Laborer,2023-01-25,2024-05-19,0,5.83,Accepted
828,82111204223,M,2,7035.38,6699.3,Secondary,Rented apartment,Laborer,2023-02-01,2024-01-27,0,4.59,Accepted
829,92021262474,F,3,2755.25,20931.08,Higher education,Owned house,Manager,2023-02-01,2023-09-29,0,5.22,Accepted
830,49051037293,F,1,7538.22,8648.86,Higher education,Owned house,Self-employed,2023-02-01,2023-11-28,1,4.73,Accepted
831,93011532777,M,0,8912.66,21922.53,Higher education,Living with parents,Self-employed,2023-02-01,2024-05-26,0,2.92,Accepted
832,85032189621,F,2,2346.3,3261.77,Secondary,Rented apartment,Manager,2023-02-01,2024-03-27,0,6.3,Rejected
833,76070520623,F,3,11870.42,26165.32,Incomplete higher education,Owned house,Manager,2023-02-01,2023-08-30,7,4.99,Accepted
834,96032273201,F,4,12504.64,29199.81,Secondary,Living with parents,Self-employed,2023-02-01,2025-01-21,0,5.97,Accepted
835,03260473046,M,1,3473.52,4262.49,Higher education,Owned house,Manager,2023-02-01,2024-10-23,3,3.98,Accepted
